"","item_id","Name","Score","Genders","english_name","Type","Episodes","Aired","Premiered","Producers","Licensors","Studios","Source","Duration","Duration_C","Rating","Ranked","Popularity","Members","Favorites","Watching","Completed","On-Hold","Dropped","Plan to Watch"
"551","ID22101","Soredemo Sekai wa Utsukushii","7.67","Adventure, Romance, Fantasy, Shoujo","The World is Still Beautiful","TV","12","Apr 6, 2014 to Jun 29, 2014","Spring 2014","VAP, Hakusensha, Nippon Television Network","Sentai Filmworks","Studio Pierrot","Manga",22,"Less than 30min","PG-13 - Teens 13 or older","1108.0",629,228677,1839,12039,139884,6959,9652,60143
"552","ID35838","Shoujo Shuumatsu Ryokou","8.19","Adventure, Mystery, Sci-Fi, Slice of Life","Girls' Last Tour","TV","12","Oct 6, 2017 to Dec 22, 2017","Fall 2017","AT-X, Shinchosha, Kadokawa Media House, Kadokawa","Sentai Filmworks","White Fox","Web manga",23,"Less than 30min","PG-13 - Teens 13 or older","321.0",631,228188,4140,20613,95790,10397,8570,92818
"553","ID820","Ginga Eiyuu Densetsu","9.07","Military, Sci-Fi, Space, Drama","Legend of the Galactic Heroes","OVA","110","Jan 8, 1988 to Mar 17, 1997","Unknown","Kitty Films, K-Factory","Sentai Filmworks","Artland, Magic Bus","Novel",26,"Less than 30min","R - 17+ (violence & profanity)","7.0",633,230168,13834,25968,52583,14911,5950,130756
"554","ID37435","Carole & Tuesday","7.95","Drama, Music, Sci-Fi","Unknown","TV","24","Apr 11, 2019 to Oct 3, 2019","Spring 2019","Fuji TV, flying DOG, BS Fuji, Hakuhodo DY Music & Pictures, Hakuhodo DY Media Partners","Unknown","Bones","Original",22,"Less than 30min","PG-13 - Teens 13 or older","603.0",634,227545,2320,29411,97796,13308,11711,75319
"555","ID9062","Angel Beats! Specials","7.62","Action, Comedy, School, Supernatural","Unknown","Special","2","Dec 22, 2010 to Jun 24, 2015","Unknown","Aniplex, Visual Art's","Sentai Filmworks","P.A. Works","Original",27,"Less than 30min","PG-13 - Teens 13 or older","1210.0",635,228938,359,39778,146256,10086,3939,28879
"556","ID44","Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen","8.73","Action, Historical, Drama, Romance, Martial Arts, Samurai, Shounen","Samurai X:Trust and Betrayal","OVA","4","Feb 20, 1999 to Sep 22, 1999","Unknown","Aniplex","ADV Films, Aniplex of America","Studio Deen","Manga",30,"Less than 1h","R - 17+ (violence & profanity)","37.0",637,228484,6111,6359,150183,3124,1836,66982
"557","ID185","Initial D First Stage","8.29","Action, Cars, Drama, Seinen, Sports","Initial D First Stage","TV","26","Apr 19, 1998 to Dec 6, 1998","Spring 1998","OB Planning, Fuji TV","Funimation, Tokyopop","Gallop, Studio Comet","Manga",25,"Less than 30min","PG-13 - Teens 13 or older","231.0",638,229315,6949,14291,148516,7949,4915,53644
"558","ID35413","Imouto sae Ireba Ii.","7.38","Comedy, Romance","A Sister's All You Need","TV","12","Oct 8, 2017 to Dec 24, 2017","Fall 2017","Bandai Visual, Lantis, Shochiku, Bushiroad, Hakuhodo DY Music & Pictures, BS11, Shogakukan","Funimation","SILVER LINK.","Light novel",23,"Less than 30min","R+ - Mild Nudity","1978.0",638,228968,1413,17337,129114,6370,11210,64937
"559","ID73","Full Metal Panic! The Second Raid","7.96","Action, Military, Mecha","Full Metal Panic! The Second Raid","TV","13","Jul 14, 2005 to Oct 20, 2005","Summer 2005","Kadokawa Shoten, Happinet Pictures","ADV Films, Funimation, Kadokawa Pictures USA","Kyoto Animation","Light novel",24,"Less than 30min","R - 17+ (violence & profanity)","579.0",639,227927,1358,4667,177524,3840,2271,39625
"560","ID21939","Mushishi Zoku Shou","8.72","Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen","MUSHI-SHI -Next Passage-","TV","10","Apr 5, 2014 to Jun 21, 2014","Spring 2014","Aniplex, Kodansha, Delfi Sound","Aniplex of America","Artland","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","42.0",639,226522,1393,12585,113559,6095,2606,91677
"561","ID14131","Girls & Panzer","7.55","Action, Sports, Military, School","Girls & Panzer","TV","12","Oct 9, 2012 to Mar 25, 2013","Fall 2012","Lantis, Movic, Showgate, Cyclone Graphics","Sentai Filmworks","Actas","Original",24,"Less than 30min","PG-13 - Teens 13 or older","1427.0",642,225650,4155,10178,137852,6433,8665,62522
"562","ID33028","Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen","7.49","Action, Mystery, Horror, Psychological, School","Danganronpa 3:The End of Hope's Peak High School - Despair Arc","TV","11","Jul 14, 2016 to Sep 22, 2016","Summer 2016","Unknown","Funimation","Lerche","Game",23,"Less than 30min","R - 17+ (violence & profanity)","1608.0",644,225956,2733,11516,160854,5461,4795,43330
"563","ID189","Love Hina","7.14","Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life","Love Hina","TV","24","Apr 19, 2000 to Sep 27, 2000","Spring 2000","Production I.G, TV Tokyo, Yomiko Advertising","Funimation, Bandai Entertainment","Xebec","Manga",23,"Less than 30min","PG-13 - Teens 13 or older","3037.0",645,225891,1584,7492,154064,7241,11599,45495
"564","ID37497","Irozuku Sekai no Ashita kara","7.55","Drama, Magic, Romance, School","Iroduku:The World in Colors","TV","13","Oct 6, 2018 to Dec 29, 2018","Fall 2018","Sotsu, NBCUniversal Entertainment Japan, Infinite","Unknown","P.A. Works","Original",24,"Less than 30min","PG-13 - Teens 13 or older","1430.0",646,225561,1622,23624,100486,9253,12197,80001
"565","ID31772","One Punch Man Specials","7.73","Action, Sci-Fi, Comedy, Parody, Super Power, Supernatural","Unknown","Special","6","Dec 24, 2015 to May 27, 2016","Unknown","Unknown","VIZ Media","Madhouse","Web manga",12,"Less than 30min","R - 17+ (violence & profanity)","949.0",647,224515,337,12614,179728,5012,2124,25037
"566","ID6512","Nyan Koi!","7.2","Harem, Comedy, Romance","Nyan Koi!","TV","12","Oct 2, 2009 to Dec 18, 2009","Fall 2009","Pony Canyon, TBS, Movic, Flex Comix","Sentai Filmworks","AIC","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","2755.0",649,223345,624,8963,157653,5159,6019,45551
"567","ID35076","Juuni Taisen","6.55","Action","Juni Taisen:Zodiac War","TV","12","Oct 3, 2017 to Dec 19, 2017","Fall 2017","Sotsu, Mainichi Broadcasting System, AT-X, Studio Mausu, Tokyo MX, Avex Pictures, Shueisha, BS11, GYAO!, A-Sketch","Funimation","Graphinica","Novel",24,"Less than 30min","R - 17+ (violence & profanity)","5644.0",649,224045,492,16699,135709,5143,14011,52483
"568","ID486","Kino no Tabi: The Beautiful World","8.34","Action, Adventure, Psychological, Slice of Life","Kino's Journey","TV","13","Apr 8, 2003 to Jul 8, 2003","Spring 2003","WOWOW, Genco, Pony Canyon, Studio Wombat, chara-ani.com, ASCII Media Works","ADV Films, Sentai Filmworks","A.C.G.T.","Light novel",24,"Less than 30min","R - 17+ (violence & profanity)","192.0",650,223758,5866,12248,86441,8585,5067,111417
"569","ID19429","Akuma no Riddle","6.64","Action, School, Shoujo Ai","Riddle Story of Devil","TV","12","Apr 4, 2014 to Jun 20, 2014","Spring 2014","Mainichi Broadcasting System, Pony Canyon, DAX Production","Funimation","Diomedéa","Manga",23,"Less than 30min","R - 17+ (violence & profanity)","5162.0",651,223133,1048,11040,138092,6611,12472,54918
"570","ID28735","Shouwa Genroku Rakugo Shinjuu","8.6","Drama, Historical, Josei","Showa Genroku Rakugo Shinju","TV","13","Jan 9, 2016 to Apr 2, 2016","Winter 2016","Starchild Records, Mainichi Broadcasting System, Kodansha, DAX Production","Unknown","Studio Deen","Manga",26,"Less than 30min","PG-13 - Teens 13 or older","68.0",653,223244,4906,16591,84037,10218,6878,105520
"571","ID33743","Fuuka","6.54","Drama, Ecchi, Music, Romance, School, Shounen","Fuuka","TV","12","Jan 6, 2017 to Mar 24, 2017","Winter 2017","Studio Tulip, Magic Capsule, Warner Bros. Japan, flying DOG","Funimation, Crunchyroll","Diomedéa","Manga",24,"Less than 30min","R+ - Mild Nudity","5671.0",654,223931,817,15508,134655,6186,19169,48413
"572","ID32827","B: The Beginning","7.34","Action, Mystery, Police, Psychological, Supernatural, Thriller","B:The Beginning","ONA","12","Mar 2, 2018","Unknown","Netflix","Unknown","Production I.G","Original",23,"Less than 30min","R - 17+ (violence & profanity)","2140.0",656,223101,1167,12254,141078,5726,8123,55920
"573","ID5060","Hetalia Axis Powers","7.39","Comedy, Historical, Parody","Hetalia Axis Powers","ONA","52","Jan 24, 2009 to Mar 5, 2010","Unknown","Frontier Works, DAX Production","Funimation","Studio Deen","Web manga",5,"Less than 30min","PG-13 - Teens 13 or older","1949.0",658,221827,5289,18468,123335,16377,19779,43868
"574","ID36633","Date A Live III","7.13","Sci-Fi, Harem, Comedy, Romance, Mecha, School","Date A Live III","TV","12","Jan 11, 2019 to Mar 29, 2019","Winter 2019","Nippon Columbia, Kadokawa","Funimation","J.C.Staff","Light novel",24,"Less than 30min","R - 17+ (violence & profanity)","3087.0",658,223731,2534,14941,135419,4866,6129,62376
"575","ID7592","Nurarihyon no Mago","7.65","Action, Demons, Shounen, Supernatural","Nura:Rise of the Yokai Clan","TV","24","Jul 6, 2010 to Dec 21, 2010","Summer 2010","Yomiuri Telecasting, Yomiko Advertising, Pony Canyon, Toho, Shueisha, BS11, Hakuhodo DY Media Partners, Imagine","VIZ Media","Studio Deen","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","1144.0",659,222742,1345,13163,129727,8620,8576,62656
"576","ID15417","Gintama': Enchousen","9.04","Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen","Gintama:Enchousen","TV","13","Oct 4, 2012 to Mar 28, 2013","Fall 2012","TV Tokyo, Aniplex, Dentsu, Shueisha, Miracle Bus","Unknown","Sunrise","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","9.0",660,222819,2586,7800,143353,2753,2012,66901
"577","ID6351","Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen","7.85","Drama, Romance, School","Clannad ~After Story~:Another World, Kyou Chapter","Special","1","Jul 1, 2009","Unknown","Animation Do","Sentai Filmworks","Kyoto Animation","Visual novel",24,"Less than 30min","PG-13 - Teens 13 or older","737.0",661,220084,615,1785,193930,942,602,22825
"578","ID21863","Mangaka-san to Assistant-san to The Animation","7.18","Harem, Slice of Life, Comedy, Ecchi, Seinen","The Comic Artist and His Assistants","TV","12","Apr 8, 2014 to Jun 24, 2014","Spring 2014","Lantis, Magic Capsule, Showgate","Sentai Filmworks","Zexcs","Manga",13,"Less than 30min","PG-13 - Teens 13 or older","2857.0",661,220260,403,10965,139968,5241,8016,56070
"579","ID37345","Plunderer","6.5","Action, Ecchi, Fantasy, Shounen","Plunderer","TV","24","Jan 9, 2020 to Jun 25, 2020","Winter 2020","Half H.P Studio, Nippon Columbia, 81 Produce, Docomo Anime Store, Kadokawa Media House, Kadokawa","Funimation","GEEK TOYS","Manga",22,"Less than 30min","PG-13 - Teens 13 or older","5879.0",661,220623,1020,40801,83282,8997,27731,59812
"580","ID10588","Persona 4 the Animation","7.52","Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School","Persona 4 the Animation","TV","25","Oct 7, 2011 to Mar 30, 2012","Fall 2011","Aniplex, Mainichi Broadcasting System, ASCII Media Works, Index","Sentai Filmworks","AIC ASTA","Game",25,"Less than 30min","PG-13 - Teens 13 or older","1530.0",662,221067,2121,13483,127976,10908,11738,56962
"581","ID2924","ef: A Tale of Memories.","7.95","Mystery, Drama, Romance","ef - a tale of memories.","TV","12","Oct 7, 2007 to Dec 23, 2007","Fall 2007","Rondo Robe","Sentai Filmworks","Shaft","Visual novel",24,"Less than 30min","PG-13 - Teens 13 or older","593.0",664,220459,2834,8249,117366,7438,6403,81003
"582","ID7338","Darker than Black: Kuro no Keiyakusha Gaiden","7.97","Action, Mystery, Sci-Fi, Super Power","Unknown","Special","4","Jan 27, 2010 to Jul 21, 2010","Unknown","Square Enix","Funimation","Bones","Original",24,"Less than 30min","R - 17+ (violence & profanity)","573.0",664,219609,911,5047,170010,2702,1409,40441
"583","ID43299","Wonder Egg Priority","8.32","Psychological, Drama, Fantasy","Unknown","TV","12","Jan 13, 2021 to ?","Winter 2021","Aniplex, D.N. Dream Partners","Funimation","CloverWorks","Original",23,"Less than 30min","R - 17+ (violence & profanity)","212.0",664,222725,3056,128221,36,3264,2139,89065
"584","ID40750","Kaifuku Jutsushi no Yarinaoshi","6.22","Ecchi, Fantasy","Redo of Healer","TV","12","Jan 13, 2021 to Apr 1, 2021","Winter 2021","Lantis, AT-X, Glovision, Docomo Anime Store, Kadokawa Media House, Kadokawa, Bandai Namco Arts","Sentai Filmworks","TNK","Light novel",24,"Less than 30min","R+ - Mild Nudity","7256.0",665,222096,2815,145187,77,2838,11839,62155
"585","ID32902","Mahoutsukai no Yome: Hoshi Matsu Hito","8.14","Slice of Life, Magic, Fantasy, Shounen","The Ancient Magus' Bride:Those Awaiting a Star","OVA","3","Sep 10, 2016 to Sep 9, 2017","Unknown","Production I.G, flying DOG","Crunchyroll","Wit Studio","Manga",23,"Less than 30min","PG-13 - Teens 13 or older","376.0",667,219824,684,19898,125585,6342,3414,64585
"586","ID4722","Skip Beat!","8.13","Comedy, Drama, Romance, Shoujo","Skip Beat!","TV","25","Oct 6, 2008 to Mar 30, 2009","Fall 2008","Sotsu, Pony Canyon, Hakusensha, TV Tokyo Music","Pied Piper","Hal Film Maker","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","381.0",670,219475,5314,7905,153037,5642,6450,46441
"587","ID10521","Working'!!","7.87","Comedy, Romance, Seinen, Slice of Life","Wagnaria!!2","TV","13","Oct 1, 2011 to Dec 24, 2011","Fall 2011","Aniplex, Yomiuri Telecasting, Rakuonsha","NIS America, Inc.","A-1 Pictures","4-koma manga",24,"Less than 30min","PG-13 - Teens 13 or older","717.0",672,219037,449,6174,169462,3719,2519,37163
"588","ID36028","Golden Kamuy","7.83","Action, Adventure, Historical, Seinen","Golden Kamuy","TV","12","Apr 9, 2018 to Jun 25, 2018","Spring 2018","Magic Capsule, NBCUniversal Entertainment Japan, Tokyo MX, Good Smile Company, Sammy, Shueisha, JR East Marketing & Communications, Twin Engine","Funimation","Geno Studio","Manga",23,"Less than 30min","R - 17+ (violence & profanity)","777.0",672,220135,1754,21472,107966,7820,7493,75384
"589","ID41120","Fugou Keiji: Balance:Unlimited","7.56","Mystery, Comedy, Police","The Millionaire Detective – Balance:UNLIMITED","TV","11","Apr 10, 2020 to Sep 25, 2020","Spring 2020","Aniplex, Dentsu, Animax, Movic, Fuji TV, Sonilude","Aniplex of America","CloverWorks","Novel",23,"Less than 30min","PG-13 - Teens 13 or older","1381.0",674,220520,2010,45585,92334,10683,8007,63911
"590","ID35639","Just Because!","7.29","Slice of Life, Drama, Romance, School","Just Because!","TV","12","Oct 5, 2017 to Dec 28, 2017","Fall 2017","Sotsu, AT-X, BS Fuji, NBCUniversal Entertainment Japan, Tokyo MX, Moonbell, INCS toenter","Sentai Filmworks","Pine Jam","Original",23,"Less than 30min","PG-13 - Teens 13 or older","2380.0",675,218640,1056,16249,106606,6688,10766,78331
"591","ID37475","Kishuku Gakkou no Juliet","7.47","Action, Comedy, Romance, School, Shounen","Boarding School Juliet","TV","12","Oct 6, 2018 to Dec 22, 2018","Fall 2018","NBCUniversal Entertainment Japan","Unknown","LIDENFILMS","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","1687.0",675,216734,1392,17526,128018,5624,8167,57399
"592","ID28819","Okusama ga Seitokaichou!","6.66","Comedy, Ecchi, Romance, School, Shounen","My Wife is the Student Council President!","TV","12","Jul 2, 2015 to Sep 17, 2015","Summer 2015","DAX Production, Dream Creation, Studio CHANT","Media Blasters","Seven","Manga",8,"Less than 30min","R+ - Mild Nudity","5087.0",676,216982,344,10758,151533,3671,7870,43150
"593","ID34636","Ballroom e Youkoso","8.21","Comedy, Drama, Romance, School, Shounen, Sports","Welcome to the Ballroom","TV","24","Jul 9, 2017 to Dec 17, 2017","Summer 2017","Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Movic, Bandai Namco Games, Toy's Factory, Animatic","Ponycan USA","Production I.G","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","296.0",676,218597,2500,21058,116967,9972,11116,59484
"594","ID29758","Taboo Tattoo","5.79","Action, Mystery, Comedy, Super Power, Supernatural, Martial Arts, Seinen","Taboo Tattoo","TV","12","Jul 5, 2016 to Sep 20, 2016","Summer 2016","TV Tokyo, Sotsu, AT-X, Magic Capsule, KlockWorx, DIVE II Entertainment, Avex Pictures, BS Japan","Funimation, Crunchyroll","J.C.Staff","Manga",24,"Less than 30min","R - 17+ (violence & profanity)","8860.0",679,215902,193,19168,115277,7843,29143,44471
"595","ID9936","Maken-Ki!","6.41","Action, Ecchi, Harem, Martial Arts, School, Super Power","Unknown","TV","12","Oct 5, 2011 to Dec 21, 2011","Fall 2011","AIC","Funimation","AIC Spirits","Manga",25,"Less than 30min","R+ - Mild Nudity","6369.0",680,216749,359,10876,142997,4797,9705,48374
"596","ID38572","Assassins Pride","5.94","Fantasy","Unknown","TV","12","Oct 10, 2019 to Dec 26, 2019","Fall 2019","Sotsu, AT-X, KlockWorx, Nippon Television Network, Tokyo MX, Avex Pictures, GYAO!, Kadokawa, KLab, entama","Sentai Filmworks","EMT Squared","Light novel",24,"Less than 30min","PG-13 - Teens 13 or older","8391.0",680,215988,669,21829,115759,6121,26740,45539
"597","ID40060","BNA","7.45","Action, Super Power, Fantasy","Unknown","ONA","12","Apr 9, 2020 to May 6, 2020","Unknown","Movic, Fuji TV, Ultra Super Pictures, BS Fuji, TOHO animation, Hakuhodo DY Media Partners, Bandai Spirits","Unknown","Trigger","Original",22,"Less than 30min","PG-13 - Teens 13 or older","1733.0",681,216866,1841,22144,127751,6040,6656,54275
"598","ID14829","Fate/kaleid liner Prisma<U+2606>Illya","7.11","Action, Comedy, Magic, Fantasy","Fate/Kaleid Liner Prisma Illya","TV","10","Jul 13, 2013 to Sep 14, 2013","Summer 2013","Lantis, Kadokawa Shoten, AT-X, DAX Production, KlockWorx, Notes, Dwango, Tokyo MX, Docomo Anime Store, Kadokawa Media House","Sentai Filmworks","SILVER LINK.","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","3165.0",684,213640,974,10428,120976,6238,8572,67426
"599","ID16","Hachimitsu to Clover","8.06","Comedy, Drama, Josei, Romance, Slice of Life","Honey and Clover","TV","24","Apr 15, 2005 to Sep 27, 2005","Spring 2005","Genco, Fuji TV, Shueisha","VIZ Media, Discotek Media","J.C.Staff","Manga",23,"Less than 30min","PG-13 - Teens 13 or older","468.0",687,214499,4101,11909,81145,11901,11026,98518
"600","ID2246","Mononoke","8.42","Mystery, Historical, Horror, Demons, Psychological, Supernatural, Fantasy, Seinen","Mononoke","TV","12","Jul 13, 2007 to Sep 28, 2007","Summer 2007","Fuji TV","Flatiron Film Company","Toei Animation","Original",22,"Less than 30min","R - 17+ (violence & profanity)","144.0",688,215972,5686,13887,71537,9166,4855,116527
"601","ID31952","Kono Bijutsubu ni wa Mondai ga Aru!","7.26","Comedy, Romance, School, Seinen","This Art Club Has a Problem!","TV","12","Jul 8, 2016 to Sep 23, 2016","Summer 2016","TBS, DAX Production, ASCII Media Works, King Records","Maiden Japan","feel.","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","2531.0",690,213851,579,15284,114481,6912,8160,69014
"602","ID6811","InuYasha: Kanketsu-hen","8.22","Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen","InuYasha:The Final Act","TV","26","Oct 4, 2009 to Mar 30, 2010","Fall 2009","Aniplex, YTV, Shogakukan","VIZ Media","Sunrise","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","294.0",692,213386,2087,8713,150825,5703,3539,44606
"603","ID31376","Flying Witch","7.53","Slice of Life, Comedy, Supernatural, Magic, Shounen","Flying Witch","TV","12","Apr 10, 2016 to Jun 26, 2016","Spring 2016","VAP, Kodansha, Magic Capsule, Nippon Television Network, RAB Aomori Broadcasting, Nippon Television Music","Sentai Filmworks","J.C.Staff","Manga",23,"Less than 30min","PG-13 - Teens 13 or older","1477.0",694,212236,1136,17156,102799,10217,12494,69570
